advid,#_of_posOutcomes,SQ
25912507,59,1
25912510,3,1
25912520,2,0
25912522,2,1
25912527,0,0
25912534,0,0
25912535,3,0
25912552,0,0
25912555,0,1
25912563,0,1
25912569,0,0
25912584,14,1
25912627,0,1
25912630,1,1
25912647,3,1
25912652,0,0
25912655,0,0
25912657,0,0
25912668,4,0
25912672,0,1
25912675,2,1
25912698,0,1
25912703,41,0
25912709,0,1
25912722,53,0
25912739,0,1
25912755,1,1
25912759,0,1
25912762,0,0
25912766,8,1
25912776,28,0
25912781,1,1
25912784,1,0
25912810,1,0
25912812,1,1
25912819,2,1
25912820,0,0
25912829,0,1
25912835,0,1
25912841,0,0
25912850,0,1
25912851,0,1
25912854,0,1
25912862,3,1
25912869,0,0
25912871,0,1
25912876,0,1
25912880,0,0
25912908,0,1
25912917,1,1
25912918,7,0
25912921,1,1
25912924,5,1
25912928,0,1
25912930,1,1
25912939,0,1
25912944,1,0
25912952,0,1
25912953,0,0
25912959,0,0
25912962,54,0
25912964,11,1
25912965,44,1
25912971,0,0
25912985,0,0
25912990,0,1
25912999,0,0
25913008,0,1
25913029,0,0
25913035,4,1
25913042,7,0
25913045,0,0
25913046,3,1
25913049,1,1
25913053,0,0
25913080,1,1
25913092,0,0
25913107,0,0
25913115,0,0
25913127,2,1
25913129,0,1
25913133,0,0
25913148,0,0
25913152,0,1
25913156,0,1
25913163,1,0
25913170,7,1
25913180,0,1
25913181,9,1
25913182,2,1
25913205,0,0
25913210,0,0
25913215,0,1
25913219,0,0
25913223,0,0
25913227,23,1
25913231,0,0
25913233,2,1
25913236,0,1
25913265,1,0
25913272,0,0
25913278,2,1
25913282,0,0
25913286,6,0
25913290,0,1
25913293,1,0
25913294,0,1
25913295,0,1
25913298,6,0
25913311,1,0
25913319,4,1
25913320,6,0
25913326,2,0
25913328,2,1
25913339,0,1
25913362,3,1
25913373,37,1
25913374,3,0
25913383,0,0
25913396,9,0
25913401,2,0
25913403,4,0
25913413,0,1
25913437,1,0
25913462,0,1
25913484,0,0
25913493,292,0
25913507,0,1
25913510,1,0
25913513,0,0
25913536,7,0
25913537,0,0
25913540,0,0
25913541,5,0
25913543,14,0
25913565,13,0
25913580,0,1
25913591,0,0
25913598,8,1
25913603,0,0
25913606,1,1
25913614,1,0
25913628,7,0
25913634,0,1
25913656,1,0
25913657,2,1
25913672,8,1
25913679,0,0
25913712,0,0
25913721,0,0
25913724,0,0
25913725,0,1
25913726,2,0
25913747,1,1
25913756,0,1
25913768,1,0
25913778,3,0
25913784,1,1
25913785,0,0
25913800,0,0
25913807,0,0
25913810,0,1
25913834,4,1
25913846,0,0
25913852,0,0
25913859,9,1
25913877,1,1
25913886,0,0
25913896,0,1
25913898,9,1
25913899,1,0
25913900,3,0
25913908,2,0
25913921,0,1
25913926,0,0
25913934,1,0
25913938,1,0
25913941,1,1
25913947,3,0
25913962,0,0
25913969,6,1
25913970,0,0
25913986,0,0
25913994,0,0
25913995,5,0
25913998,3,0
25914019,0,0
25914024,0,1
25914036,7,1
25914048,0,1
25914064,61,1
25914066,8,0
25914072,3,0
25914073,0,0
25914077,0,0
25914079,1,1
25914080,0,1
25914083,0,0
25914103,7,1
25914113,0,0
25914123,13,1
25914132,0,0
25914148,0,0
25914156,0,0
25914158,1,1
25914167,4,0
25914168,7,1
25914173,4,0
25914174,0,0
25914185,0,0
25914192,0,1
25914195,2,0
25914207,20,0
25914209,12,1
25914212,0,0
25914214,0,0
25914216,0,0
25914221,0,0
25914222,1,1
25914223,4,1
25914224,0,1
25914226,1,1
25914229,11,1
25914236,1,1
25914247,5,0
25914248,1,0
25914251,0,0
25914263,3,1
25914269,0,1
25914273,74,0
25914276,0,1
25914281,1,0
25914288,13,0
25914292,1,1
25914293,0,0
25914299,1,0
25914303,2,1
25914310,0,1
25914318,2,0
25914332,0,0
25914335,0,0
25914340,0,1
25914357,7,1
25914358,0,0
25914359,4,0
25914371,0,1
25914397,0,1
25914399,3,1
25914402,0,0
25914409,0,1
25914415,9,1
25914417,0,0
25914431,1,0
25914434,0,0
25914450,0,1
25914462,0,1
25914469,0,0
25914470,0,1
25914472,0,1
25914473,4,1
25914474,8,1
25914481,0,0
25914498,0,1
25914512,23,0
25914518,0,1
25914524,1,0
25914526,0,0
25914528,1,0
25914541,1,0
25914550,0,1
25914559,2,1
25914581,1,0
25914584,1,0
25914586,0,0
25914590,0,0
25914591,0,0
25914603,0,1
25914611,0,0
25914612,0,1
25914617,7,1
25914633,1,0
25914643,0,0
25914653,0,0
25914655,0,1
25914678,7,1
25914690,0,1
25914691,2,1
25914699,0,1
25914716,21,1
25914719,3,1
25914723,3,1
25914738,3,0
25914750,0,0
25914751,2,0
25914754,5,0
25914755,1,0
25914779,2,0
25914785,2,0
25914786,3,1
25914794,0,0
25914800,2,1
25914803,12,0
25914804,0,1
25914815,0,1
25914818,3,0
25914840,1,0
25914851,0,0
25914856,16,1
25914858,0,0
25914867,1,1
25914875,3,1
25914889,2,1
25914895,0,0
25914901,0,1
25914907,0,0
25914920,0,0
25914932,2,0
25914950,0,1
25914955,0,0
25914961,0,1
25914962,0,1
25914969,9,1
25914978,0,0
25914989,0,1
25914994,1,0
25915007,0,0
25915008,3,1
25915010,0,0
25915013,0,1
25915024,18,1
25915029,0,1
25915032,2,0
25915033,0,1
25915047,5,0
25915048,0,1
25915055,0,1
25915063,0,0
25915066,4,1
25915078,1,1
25915083,1,1
25915096,0,1
25915097,1,0
25915101,0,1
25915102,10,0
25915114,0,1
25915119,0,0
25915160,0,1
25915161,0,1
25915167,0,1
25915174,12,0
25915179,0,1
25915194,0,0
25915212,0,1
25915216,0,1
25915219,0,0
25915220,0,1
25915232,0,1
25915243,0,1
25915261,3,1
25915265,1,0
25915270,0,0
25915274,0,1
25915277,0,1
25915280,0,0
25915299,1,0
25915306,1,0
25915323,0,0
25915328,1,1
25915332,0,1
25915351,0,0
25915357,4,1
25915370,2,1
25915378,0,0
25915381,1,1
25915382,0,0
25915384,2,1
25915389,3,0
25915402,0,0
25915464,0,1
25915470,12,1
25915483,5,1
25915490,1,1
25915502,0,0
25915506,1,1
25915508,0,1
25915518,18,0
25915583,3,1
25915608,8,1
25915610,5,0
25915619,0,1
25915623,0,1
25915632,2,1
25915648,0,1
25915650,10,0
25915655,0,0
25915656,2,0
25915666,6,0
25915680,3,1
25915681,1,0
25915691,16,0
25915709,4,1
25915714,1,0
25915739,3,1
25915742,1,0
25915758,2,1
25915760,1,1
25915762,0,0
25915764,1,0
25915777,0,0
25915792,0,0
25915794,0,1
25915804,0,1
25915806,1,1
25915811,1,1
25915813,0,0
25915818,0,0
25915835,0,1
25915850,0,0
25915853,2,1
25915858,0,1
25915861,0,1
25915865,0,1
25915881,3,1
25915885,0,1
25915893,0,1
25915898,0,0
25915912,0,0
25915934,0,0
25915942,1,0
25915953,0,0
25915959,2,1
25915966,7,1
25915975,0,0
25915983,0,0
25915985,0,1
25915987,0,1
25915990,29,0
25915999,0,1
25916018,0,0
25916020,0,0
25916022,0,1
25916030,0,1
25916033,0,1
25916036,31,1
25916063,9,1
25916067,0,0
25916071,8,1
25916073,6,1
25916074,10,0
25916078,0,1
25916089,1,1
25916112,0,1
25916119,0,1
25916121,0,1
25916134,7,1
25916136,0,0
25916143,53,1
25916145,0,0
25916146,0,0
25916154,3,0
25916155,0,0
25916165,2,1
25916166,0,0
25916191,0,0
25916194,0,1
25916197,0,1
25916235,0,0
25916236,0,0
25916238,0,0
25916252,8,0
25916259,1,1
25916270,0,0
25916272,0,0
25916299,0,0
25916330,0,1
25916331,7,0
25916341,0,1
25916346,3,0
25916352,13,1
25916355,2,1
25916394,0,1
25916398,0,0
25916404,18,1
25916414,0,0
25916427,2,0
25916430,1,1
25916435,10,1
25916457,0,1
25916458,2,1
25916476,0,1
25916486,8,1
25916497,4,0
25916500,0,0
25916501,1,1
25916517,2,0
25916525,6,0
25916529,5,0
25916536,6,1
25916539,4,0
25916569,0,1
25916574,0,0
25916603,5,0
25916604,1,1
25916606,0,0
25916618,1,1
25916627,0,0
25916642,0,1
25916644,0,0
25916653,19,0
25916663,2,1
25916669,1,0
25916671,0,0
25916681,0,0
25916698,12,1
25916714,0,0
25916718,3,1
25916741,5,0
25916758,2,0
25916760,2,1
25916776,0,0
25916795,4,1
25916799,5,0
25916809,0,0
25916818,11,0
25916832,0,0
25916877,0,1
25916895,2,1
25916921,2,1
25916922,26,1
25916924,0,0
25916929,0,1
25916941,0,1
25916943,0,1
25916945,0,0
25916949,3,0
25916950,0,0
25916955,0,0
25916956,0,0
25916979,0,0
25916992,6,1
25917002,0,0
25917008,1,0
25917034,0,0
25917053,0,1
25917065,0,1
25917075,0,1
25917093,15,1
25917103,0,1
25917130,1,0
25917142,0,1
25917165,0,1
25917183,0,0
25917191,0,1
25917203,0,0
25917216,0,1
25917218,0,1
25917223,1,0
25917227,0,0
25917259,1,1
25917269,56,0
25917278,0,0
25917284,12,0
25917296,2,1
25917299,0,1
25917301,0,1
25917302,0,0
25917327,5,0
25917332,0,1
25917341,11,0
25917345,2,1
25917365,17,1
25917372,10,0
25917375,0,0
25917376,5,0
25917379,1,0
25917397,0,1
25917419,0,1
25917428,0,0
25917429,20,1
25917438,0,1
25917439,0,0
25917501,0,0
25917504,1,1
25917519,0,1
25917526,0,1
25917546,0,1
25917563,0,1
25917583,0,0
25917586,0,0
25917593,0,0
25917598,20,1
25917610,9,1
25917625,0,1
25917678,4,0
25917688,0,1
25917700,2,0
25917722,1,1
25917742,0,1
25917743,0,1
25917759,0,1
25917764,0,1
25917768,20,1
25917771,0,1
25917773,0,1
25917775,0,1
25917821,0,0
25917841,0,1
25917847,0,1
25917854,0,0
25917861,0,1
25917873,0,0
25917878,0,1
25917885,0,0
25917891,0,1
25917924,0,0
25917992,28,1
25918021,4,1
25918041,2,0
25918077,0,1
25918081,4,0
25918093,0,1
25918101,0,0
25918103,0,0
25918106,5,0
25918136,1,0
25918142,0,0
25918146,0,0
25918169,2,0
25918183,0,0
25918187,1,0
25918209,7,1
25918235,0,0
25918250,0,0
25918257,0,1
25918258,0,1
25918261,5,1
25918278,0,0
25918306,1,1
25918346,0,0
25918347,1,1
25918395,2,1
25918397,0,0
25918411,2,0
25918415,0,1
25918456,1,1
25918463,0,1
25918467,3,1
25918485,0,0
25918496,2,0
25918502,5,0
25918521,0,1
25918551,15,1
25918576,0,1
25918583,0,1
25918595,0,1
25918599,6,1
25918614,19,1
25918643,0,0
25918667,0,0
25918709,0,1
25918744,0,1
25918758,0,1
25918768,0,0
25918769,5,0
25918781,0,1
25918784,1,0
25918866,2,1
25918876,1,0
25918882,9,1
25918898,2,1
25918901,0,0
25918930,1,1
25918976,0,1
25918990,0,1
25918993,0,0
25918995,0,1
25919010,3,0
25919022,2,1
25919034,6,1
25919044,0,1
25919109,0,0
25919131,0,1
25919144,9,0
25919166,1,1
25919209,0,1
25919220,9,1
25919226,7,1
25919242,0,0
25919293,19,1
25919310,1,0
25919347,1,0
25919373,0,1
25919405,0,1
25919414,6,0
25919458,0,0
25919460,1,1
25919467,0,1
25919477,7,1
25919518,9,1
25919553,15,1
25919577,1,0
25919586,1,0
25919588,7,0
25919591,0,1
25919607,1,0
25919647,6,0
25919655,4,1
25919703,2,1
25919716,0,1
25919728,1,0
25919760,0,1
25919781,0,0
25919815,0,1
25919871,0,1
25919872,0,1
25919887,0,0
25919900,12,0
25919946,0,0
25919947,2,0
25920004,1,0
25920036,2,0
25920129,39,0
25920155,0,0
25920334,1,1
25920353,3,0
25920485,0,1
25920620,0,0
25920912,0,1
25920985,3,1
25921347,0,0
25921526,0,1
25921556,1,0
25921564,0,1
25922017,2,0
25922050,0,0
25922169,4,1
25922206,0,1
25922382,0,1
25922390,0,0
25922526,1,0
25922668,0,0
25922683,0,0
25922766,0,0
25922855,0,1
25922897,3,1
25922905,0,1
25922913,0,1
25923227,0,0
25923293,0,1
25923316,0,1
25923345,0,0
25923398,0,0
25923445,1,1
25923476,1,0
25923522,1,0
25923551,3,0
25923598,0,0
25923720,8,1
25923764,0,0
25923951,2,1
25924012,0,1
25924091,0,1
25924125,1,0
25924144,7,1
25924148,2,0
25924234,0,1
25924279,19,0
25924293,0,0
25924354,0,1
25924400,0,0
25924544,0,0
25924553,35,0
25924657,13,1
25924746,2,0
25924784,0,1
25924787,1,1
25924828,0,0
25924853,0,1
25924855,0,0
25924862,0,0
25924882,14,1
25924887,0,0
25924902,0,1
25924957,35,0
25924992,2,1
25925035,0,1
25925039,0,1
25925052,2,0
25925071,94,0
25925085,0,1
25925100,0,0
25925105,2,1
25925175,1,0
25925180,0,1
25925185,1,1
25925190,2,1
25925197,0,1
25925203,0,0
25925211,0,0
25925214,21,0
25925219,0,1
25925239,0,1
25925259,0,0
25925261,0,0
25925265,0,1
25925270,0,1
25925282,0,0
25925311,0,0
25925323,0,1
25925334,2,1
25925398,0,0
25925415,1,1
25925420,0,0
25925452,0,0
25925507,0,0
25925522,0,0
25925534,1,0
25925540,3,1
25925565,0,1
25925589,4,0
25925607,0,1
25925610,0,0
25925622,0,0
25925627,6,0
25925664,0,0
25925676,3,0
25925697,1,0
25925706,0,0
25925729,2,1
25925738,2,0
25925745,7,1
25925749,0,1
25925768,3,0
25925828,0,0
25925835,1,0
25925874,0,0
25925896,0,1
25925929,0,1
25925958,0,1
25925967,0,1
25925972,0,0
25925988,0,0
25926002,1,0
25926004,1,1
25926013,0,0
25926020,11,1
25926025,0,1
25926026,1,0
25926046,2,1
25926083,0,1
25926087,0,1
25926094,0,0
25926097,3,1
25926148,7,0
25926152,0,0
25926182,0,0
25926187,0,1
25926203,0,1
25926205,51,0
25926208,0,1
25926229,0,0
25926236,0,0
25926237,0,1
25926254,7,0
25926261,0,0
25926267,2,0
25926272,8,1
25926285,0,0
25926297,0,1
25926305,1,0
25926317,2,1
25926318,0,0
25926338,12,0
25926342,39,0
25926360,0,0
25926400,2,1
25926403,0,0
25926406,6,0
25926421,0,1
25926427,0,1
25926434,13,1
25926435,3,1
25926453,1,0
25926467,0,1
25926473,0,0
25926500,1,1
25926526,0,0
25926540,0,1
25926545,4,1
25926546,1,0
25926552,0,1
25926558,1,1
25926573,0,1
25926574,2,1
25926583,0,0
25926604,0,1
25926608,1,1
25926619,1,0
25926638,2,1
25926639,0,1
25926668,1,0
25926674,7,0
25926678,0,0
25926687,0,0
25926689,1,0
25926692,0,1
25926693,5,1
25926701,0,1
25926704,0,0
25926708,0,1
25926727,0,0
25926749,0,0
25926753,3,1
25926759,2,0
25926764,0,0
25926791,1,0
25926795,0,0
25926796,0,0
25926809,1,0
25926821,0,0
25926835,0,1
25926837,0,0
25926840,0,1
25926847,0,0
25926869,0,1
25926872,0,1
25926873,49,0
25926878,1,0
25926888,0,0
25926893,1,1
25926906,1,1
25926909,0,1
25926919,6,1
25926923,1,1
25926926,0,1
25926934,0,1
25926935,0,0
25926938,0,0
25926945,0,1
25926984,1,1
25927011,0,1
25927025,0,1
25927030,1,0
25927038,0,0
25927054,0,0
25927060,99,1
25927079,0,1
25927088,0,0
25927099,0,1
25927109,0,1
25927123,0,0
25927128,0,1
25927137,0,0
25927144,0,1
25927146,0,1
25927151,12,0
25927180,3,1
25927182,0,0
25927187,0,0
25927195,0,0
25927201,21,0
25927206,0,1
25927213,0,0
25927241,0,0
25927248,1,0
25927252,4,0
25927253,0,0
25927257,1,0
25927284,0,0
25927289,5,0
25927297,3,0
25927298,0,1
25927303,0,1
25927323,0,1
25927325,0,1
25927326,0,1
25927335,0,0
25927339,0,0
25927347,6,1
25927350,17,1
25927360,0,0
25927361,0,1
25927390,0,1
25927391,4,0
25927414,0,0
25927415,0,1
25927422,3,0
25927426,8,1
25927431,0,1
25927439,0,1
25927453,0,0
25927457,0,1
25927470,0,1
25927474,0,0
25927475,1,1
25927483,0,0
25927495,2,0
25927497,0,0
25927504,0,0
25927509,0,1
25927512,0,1
25927514,3,1
25927522,0,1
25927548,0,1
25927552,4,0
25927555,0,1
25927569,7,1
25927601,0,0
25927604,2,1
25927612,1,0
25927624,3,0
25927625,0,0
25927636,1,1
25927650,0,0
25927655,21,0
25927659,0,1
25927662,2,0
25927669,1,1
25927671,5,1
25927677,0,0
25927682,0,1
25927691,1,1
25927713,0,0
25927717,0,1
25927743,0,1
25927745,0,0
25927749,0,1
25927762,0,0
25927764,164,1
25927773,0,1
25927805,0,0
25927811,1,1
25927821,0,0
25927826,0,0
25927828,2,0
25927829,1,0
25927840,1,1
25927855,1,0
25927869,0,0
25927875,0,0
25927878,0,0
25927882,0,0
25927891,0,1
25927892,5,0
25927900,1,1
25927904,0,0
25927911,0,0
25927941,0,0
25927947,0,1
25927948,2,0
25927951,3,0
25927961,0,1
25927965,0,1
25927968,0,1
25927972,0,0
25928008,0,0
25928010,18,1
25928012,2,1
25928016,1,0
25928030,2,1
25928032,6,0
25928036,10,1
25928040,3,0
25928054,0,1
25928063,3,1
25928067,0,1
25928075,0,0
25928077,1,0
25928079,0,1
25928097,1,1
25928102,0,0
25928112,0,0
25928120,0,1
25928135,0,1
25928138,0,0
25928143,5,0
25928144,0,1
25928150,0,0
25928161,2,1
25928211,0,1
25928212,4,0
25928230,0,0
25928236,3,0
25928242,6,0
25928258,10,1
25928262,0,0
25928280,0,1
25928314,1,0
25928337,1,0
25928350,0,0
25928364,1,1
25928367,14,0
25928368,1,0
25928375,11,0
25928376,2,0
25928403,0,1
25928419,0,0
25928425,0,1
25928437,0,0
25928444,2,1
25928454,1,1
25928458,1,0
25928460,0,0
25928503,0,1
25928510,0,0
25928516,1,1
25928519,0,0
25928524,0,1
25928545,0,0
25928561,0,0
25928564,10,1
25928565,2,1
25928570,1,0
25928574,1,0
25928593,4,1
25928595,19,0
25928609,6,0
25928614,1,1
25928622,0,1
25928626,0,0
25928633,0,1
25928638,0,0
25928644,1,0
25928650,0,0
25928657,5,1
25928658,4,1
25928672,7,1
25928688,31,1
25928696,2,1
25928730,9,0
25928744,0,0
25928751,0,0
25928797,0,1
25928802,7,0
25928825,4,0
25928864,0,0
25928879,0,0
25928883,0,0
25928892,0,1
25928899,3,1
25928904,3,1
25928914,1,0
25928917,0,0
25928942,2,0
25928944,1,0
25928945,0,0
25928980,0,1
25928984,0,1
25929006,0,1
25929008,1,1
25929013,5,0
25929014,1,1
25929019,1,0
25929020,0,1
25929037,0,1
25929044,2,1
25929045,0,0
25929073,6,0
25929077,0,1
25929118,6,0
25929120,0,1
25929142,0,0
25929165,1,1
25929171,3,1
25929173,0,0
25929180,0,0
25929184,0,0
25929185,0,0
25929188,0,1
25929189,0,1
25929220,0,1
25929239,1,1
25929240,0,0
25929251,6,1
25929255,0,1
25929260,0,1
25929262,14,1
25929263,1,0
25929299,1,0
25929302,0,0
25929308,0,0
25929326,0,0
25929328,0,1
25929331,4,0
25929351,0,0
25929367,1,0
25929368,4,0
25929369,0,1
25929385,2,1
25929397,1,1
25929401,0,1
25929411,8,0
25929412,5,0
25929429,8,1
25929432,11,0
25929434,0,1
25929456,0,0
25929473,0,1
25929481,44,1
25929486,8,1
25929487,0,1
25929533,2,0
25929547,2,0
25929550,0,1
25929578,0,1
25929612,1,0
25929627,11,1
25929628,1,0
25929631,1,0
25929649,0,1
25929651,15,0
25929664,0,1
25929667,0,1
25929683,0,1
25929685,3,1
25929692,5,0
25929702,0,0
25929705,0,1
25929711,0,1
25929721,0,1
25929737,2,1
25929739,1,0
25929745,5,0
25929749,0,1
25929759,0,1
25929779,3,0
25929794,0,0
25929820,2,0
25929827,16,1
25929843,2,0
25929860,0,1
25929863,17,0
25929865,1,0
25929876,1,0
25929897,0,0
25929904,0,0
25929905,0,1
25929909,1,1
25929933,0,0
25929951,2,1
25929954,6,0
25929969,1,1
25929971,2,1
25929973,3,1
25929975,1,0
25929977,0,0
25929991,26,1
25929992,2,0
25929996,0,1
25930034,1,0
25930037,4,1
25930039,8,0
25930058,1,1
25930059,3,1
25930068,0,1
25930074,7,1
25930078,4,0
25930082,0,0
25930084,21,1
25930093,9,1
25930123,1,1
25930138,27,1
25930145,1,1
25930159,3,1
25930173,2,1
25930174,0,1
25930190,4,0
25930195,7,1
25930214,0,0
25930218,0,0
25930228,1,1
25930232,1,0
25930239,4,0
25930249,0,1
25930267,1,1
25930274,45,0
25930276,0,1
25930280,0,0
25930297,0,0
25930300,0,0
25930303,4,1
25930308,2,0
25930314,3,1
25930337,0,0
25930361,2,1
25930370,0,1
25930372,0,1
25930381,0,1
25930385,0,1
25930390,0,1
25930408,0,0
25930419,0,0
25930433,0,0
25930437,0,1
25930448,0,1
25930450,10,0
25930461,0,1
25930468,0,0
25930480,10,0
25930484,0,1
25930488,1,0
25930494,0,1
25930503,0,1
25930524,0,0
25930533,6,0
25930534,0,0
25930538,0,0
25930545,0,0
25930564,7,0
25930568,0,0
25930614,1,0
25930618,0,1
25930628,4,0
25930631,0,0
25930640,38,1
25930641,16,1
25930643,37,0
25930654,0,1
25930657,0,1
25930658,2,0
25930669,0,1
25930673,0,0
25930693,0,1
25930707,0,0
25930708,0,0
25930724,0,1
25930728,21,0
25930737,0,1
25930745,2,0
25930747,50,0
25930753,0,0
25930758,1,0
25930759,0,0
25930763,3,0
25930768,1,1
25930778,0,1
25930783,3,0
25930789,0,0
25930790,0,1
25930792,0,0
25930793,12,0
25930798,0,0
25930806,0,1
25930810,0,1
25930814,1,0
25930830,0,1
25930837,17,1
25930841,7,1
25930842,3,1
25930844,0,1
25930847,0,1
25930854,0,1
25930871,0,1
25930873,0,0
25930878,1,1
25930886,4,1
25930902,0,0
25930923,2,0
25930949,0,0
25930957,41,0
25930972,0,1
25930981,0,0
25930983,0,0
25930990,5,0
25931009,0,0
25931012,0,1
25931021,0,0
25931023,52,1
25931027,0,1
25931028,0,1
25931034,0,1
25931049,21,1
25931052,20,1
25931055,0,0
25931077,1,1
25931081,19,1
25931093,0,1
25931125,0,1
25931137,0,1
25931150,0,0
25931154,4,0
25931162,4,0
25931168,0,1
25931169,1,1
25931176,0,1
25931182,0,0
25931188,0,0
25931194,0,0
25931207,1,0
25931208,0,1
25931210,0,0
25931221,3,1
25931225,7,1
25931229,1,1
25931233,2,0
25931250,0,1
25931261,3,1
25931264,3,0
25931291,2,0
25931293,1,1
25931301,0,1
25931321,1,0
25931322,2,1
25931332,0,0
25931337,3,1
25931361,15,0
25931363,3,0
25931366,5,0
25931370,23,0
25931376,6,0
25931382,0,0
25931390,1,1
25931412,0,0
25931413,1,1
25931434,0,1
25931435,2,0
25931455,0,0
25931463,1,1
25931484,0,1
25931488,6,1
25931489,2,0
25931497,1,0
25931510,0,0
25931514,0,0
25931520,0,1
25931522,0,0
25931529,5,1
25931544,0,0
25931547,0,1
25931557,11,1
25931562,0,0
25931567,5,0
25931569,0,0
25931575,0,1
25931580,0,0
25931582,4,1
25931587,0,1
25931598,0,0
25931599,0,0
25931602,1,0
25931610,1,0
25931618,0,0
25931628,1,1
25931642,7,1
25931657,0,0
25931667,0,1
25931669,5,0
25931670,12,1
25931671,0,1
25931689,6,1
25931707,1,1
25931710,0,1
25931712,3,0
25931722,0,1
25931726,0,1
25931728,0,1
25931731,0,1
25931798,3,0
25931810,0,0
25931825,1,1
25931833,1,0
25931837,37,0
25931843,0,1
25931887,6,0
25931888,0,1
25931920,0,1
25931929,1,0
25931932,0,0
25931936,0,1
25931939,0,1
25931948,0,1
25931953,2,1
25931956,14,1
25931967,0,1
25931968,0,0
25932000,0,0
25932010,0,0
25932013,1,1
25932022,5,0
25932029,0,1
25932042,0,1
25932050,0,0
25932053,4,1
25932085,0,0
25932087,9,0
25932088,0,0
25932099,0,0
25932108,8,1
25932109,0,1
25932111,0,0
25932122,0,0
25932123,3,0
25932135,0,0
25932145,1,1
25932152,0,1
25932156,0,0
25932161,2,0
25932164,0,1
25932197,2,0
25932203,1,0
25932206,0,0
25932213,0,0
25932216,0,1
25932225,0,1
25932228,0,1
25932235,0,0
25932237,0,1
25932238,0,0
25932241,0,0
25932247,0,1
25932260,0,1
25932279,7,0
25932280,6,1
25932283,1,0
25932285,0,1
25932301,0,0
25932305,0,0
25932313,0,1
25932319,2,1
25932322,0,1
25932345,0,1
25932348,2,0
25932357,0,1
25932359,0,1
25932361,0,1
25932365,2,1
25932367,1,0
25932381,1,1
25932382,0,0
25932391,0,1
25932398,12,0
25932400,0,0
25932408,14,0
25932424,0,1
25932440,0,0
25932454,0,1
25932459,1,0
25932468,1,0
25932473,0,0
25932478,7,1
25932483,2,1
25932484,0,1
25932500,0,1
25932501,2,0
25932524,1,1
25932532,1,1
25932535,0,0
25932537,2,0
25932549,0,1
25932554,0,1
25932559,28,1
25932564,0,1
25932565,2,0
25932572,11,0
25932573,0,1
25932575,3,0
25932581,0,1
25932592,2,1
25932601,1,1
25932605,0,1
25932612,14,0
25932619,2,0
25932622,0,1
25932626,5,0
25932630,5,0
25932631,5,0
25932649,0,1
25932674,1,0
25932676,1,1
25932692,0,1
25932694,0,0
25932703,0,1
25932710,0,1
25932721,0,0
25932723,0,1
25932730,0,0
25932731,3,0
25932735,2,0
25932744,0,0
25932749,3,0
25932753,3,1
25932756,4,0
25932774,0,1
25932775,8,0
25932790,3,1
25932791,1,0
25932792,0,1
25932795,0,0
25932799,0,1
25932804,0,0
25932808,0,1
25932831,4,0
25932836,0,0
25932839,0,1
25932844,0,1
25932872,1,1
25932877,1,1
25932878,0,0
25932885,2,1
25932896,0,0
25932904,1,1
25932906,4,1
25932922,9,0
25932943,15,1
25932947,6,1
25932959,0,0
25932961,1,0
25932966,25,1
25932980,1,0
25932985,1,1
25933006,0,1
25933047,1,0
25933056,0,0
25933068,6,0
25933105,2,0
25933115,2,0
25933116,0,1
25933118,0,1
25933127,7,0
25933134,0,1
25933140,0,1
25933160,1,0
25933162,1,0
25933167,0,1
25933187,2,1
25933193,9,1
25933198,0,1
25933208,0,1
25933212,0,1
25933214,0,0
25933219,0,1
25933258,0,1
25933267,1,1
25933278,2,0
25933290,0,0
25933298,5,1
25933324,0,1
25933329,1,0
25933342,23,0
25933346,0,1
25933350,1,0
25933357,14,1
25933363,0,1
25933364,0,1
25933368,0,1
25933394,7,0
25933399,16,1
25933411,0,0
25933415,6,0
25933423,1,1
25933437,0,1
25933457,0,0
25933477,0,0
25933481,0,0
25933482,0,1
25933483,11,0
25933484,0,1
25933500,2,0
25933517,0,0
25933520,0,0
25933536,1,0
25933558,0,0
25933564,0,1
25933570,3,0
25933572,1,1
25933577,0,0
25933603,2,0
25933607,0,0
25933609,14,0
25933615,0,1
25933618,0,1
25933633,11,0
25933644,0,1
25933676,31,1
25933695,10,1
25933696,0,1
25933700,11,0
25933706,2,1
25933710,7,1
25933718,1,0
25933720,0,0
25933730,29,1
25933751,0,0
25933752,0,0
25933753,3,1
25933754,0,0
25933784,0,0
25933790,0,1
25933803,0,0
25933809,0,0
25933817,0,0
25933858,3,0
25933867,0,1
25933895,2,0
25933915,0,0
